step,agent,post,peers,perspective,tokens,polarity,salience
10,3,"{'text': 'Compulsory voting does in fact lead to an increase in the participation rate. But this increase is not because people have become more active, but because they have become less active.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 5), (9, 9), (9, 9), (9, 2), (9, 0), (8, 3), (8, 9), (7, 9), (7, 1), (7, 1), (7, 5), (7, 7), (7, 7), (6, 3), (3, 6)]","[7293, 5753, 652, 6709, 857, 287, 1109, 1085, 284, 281, 2620, 287, 262, 10270, 2494, 13, 887, 428, 2620, 318, 407, 780, 661, 423, 1716, 517, 4075, 11, 475, 780, 484, 423, 1716, 1342, 4075, 13]",0.5036651298235395,5.080857086957042
10,4,{'text': 'It would be much more helpful for the government to put a system in place to ensure that those who cannot vote are not allowed to vote.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 4), (9, 0), (8, 3), (8, 2), (8, 9), (8, 1), (8, 1), (7, 7), (7, 6), (6, 0), (6, 7), (6, 2), (6, 1), (4, 3), (1, 5)]","[1026, 561, 307, 881, 517, 7613, 329, 262, 1230, 284, 1234, 257, 1080, 287, 1295, 284, 4155, 326, 883, 508, 2314, 3015, 389, 407, 3142, 284, 3015, 13]",0.5058316962034379,5.032767712778199
10,5,"{'text': 'If you want to make it compulsory for everyone to go to the polls, why not make it compulsory for everyone to go to the polls?""...'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 9), (9, 3), (9, 4), (8, 8), (8, 0), (7, 5), (7, 7), (7, 8), (6, 5), (6, 5), (6, 8), (6, 0), (5, 6), (5, 1), (4, 0)]","[1532, 345, 765, 284, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 1701, 986]",0.5368028606725576,5.694367210826617
10,6,{'text': 'I think this would be very effective at reducing voter apathy. It would be even more effective if people had to sign up to the government (or pay for the privilege) in order to vote.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 9), (9, 5), (9, 7), (9, 7), (8, 0), (8, 4), (8, 3), (8, 4), (7, 3), (6, 6), (6, 4), (6, 3), (5, 6), (4, 0), (3, 7)]","[40, 892, 428, 561, 307, 845, 4050, 379, 8868, 10765, 2471, 10036, 13, 632, 561, 307, 772, 517, 4050, 611, 661, 550, 284, 1051, 510, 284, 262, 1230, 357, 273, 1414, 329, 262, 11941, 8, 287, 1502, 284, 3015, 13]",0.5220664168789393,4.723967338960595
10,7,"{'text': 'If compulsory voting were a good idea, it would have happened long ago. Why is it that the idea of compulsory voting is so new that it has yet to be implemented?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 7), (9, 2), (9, 6), (9, 8), (9, 9), (8, 5), (8, 5), (8, 6), (8, 1), (7, 3), (6, 5), (6, 4), (6, 5), (6, 4), (5, 9)]","[1532, 31967, 6709, 547, 257, 922, 2126, 11, 340, 561, 423, 3022, 890, 2084, 13, 4162, 318, 340, 326, 262, 2126, 286, 31967, 6709, 318, 523, 649, 326, 340, 468, 1865, 284, 307, 9177, 30]",0.4862521255149423,3.3944435196595086
10,8,"{'text': 'Where is the incentive for the government to make compulsory voting compulsory? If you have an incentive to vote, then you should be free to do so.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 7), (9, 5), (9, 1), (9, 0), (8, 6), (8, 0), (8, 9), (8, 0), (7, 6), (7, 4), (6, 7), (6, 4), (6, 1), (5, 9), (4, 9)]","[8496, 318, 262, 15660, 329, 262, 1230, 284, 787, 31967, 6709, 31967, 30, 1002, 345, 423, 281, 15660, 284, 3015, 11, 788, 345, 815, 307, 1479, 284, 466, 523, 13]",0.5746210332284261,3.9016182688390986
10,9,{'text': '1. Compulsory voting is a form of electoral bribery. 2. Anyone who wants to vote should be able to do so. 3.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(9, 7), (9, 1), (9, 9), (8, 8), (7, 3), (7, 8), (7, 8), (6, 2), (6, 4), (5, 2), (4, 6), (3, 8), (2, 3), (1, 1), (0, 2)]","[16, 13, 3082, 5753, 652, 6709, 318, 257, 1296, 286, 13901, 37388, 13, 362, 13, 17462, 508, 3382, 284, 3015, 815, 307, 1498, 284, 466, 523, 13, 513, 13]",0.5511650402776557,12.203493807226515
11,0,"{'text': 'It would be a good idea if there were an easy way for people to vote without having to sign up to the government, or having to pay for the privilege.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 8), (9, 0), (9, 2), (9, 3), (9, 3), (8, 4), (8, 3), (7, 3), (7, 8), (7, 3), (6, 6), (6, 8), (6, 1), (5, 9), (5, 1)]","[1026, 561, 307, 257, 922, 2126, 611, 612, 547, 281, 2562, 835, 329, 661, 284, 3015, 1231, 1719, 284, 1051, 510, 284, 262, 1230, 11, 393, 1719, 284, 1414, 329, 262, 11941, 13]",0.4893286713753975,6.699372441563304
11,1,"{'text': ""If you don't like voting, you should be free to not vote. If you want to vote, you should be able to do so.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 1), (10, 8), (10, 9), (10, 9), (10, 4), (9, 1), (9, 9), (9, 8), (9, 4), (8, 7), (8, 2), (7, 2), (7, 9), (5, 2), (5, 2)]","[1532, 345, 836, 470, 588, 6709, 11, 345, 815, 307, 1479, 284, 407, 3015, 13, 1002, 345, 765, 284, 3015, 11, 345, 815, 307, 1498, 284, 466, 523, 13]",0.4830632461728373,4.8696213260965155
11,2,"{'text': ""Why should I go to the polling station unless I'm free to do so?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 7), (10, 1), (10, 5), (9, 0), (9, 8), (9, 1), (8, 1), (8, 3), (8, 2), (8, 6), (8, 7), (8, 1), (7, 9), (6, 9), (5, 5)]","[5195, 815, 314, 467, 284, 262, 13985, 4429, 4556, 314, 1101, 1479, 284, 466, 523, 30]",0.48313577763902704,3.9475556212032883
11,3,"{'text': ""I don't think we should let politicians manipulate the electorate by telling them what to do. We should let the populace decide what they want to do with their time and money.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 2), (10, 1), (10, 3), (9, 5), (9, 9), (9, 9), (9, 2), (9, 0), (8, 3), (8, 9), (7, 9), (7, 1), (7, 5), (7, 7), (6, 3)]","[40, 836, 470, 892, 356, 815, 1309, 7602, 18510, 262, 23879, 416, 5149, 606, 644, 284, 466, 13, 775, 815, 1309, 262, 39003, 5409, 644, 484, 765, 284, 466, 351, 511, 640, 290, 1637, 13]",0.48735716685400643,5.328397583597783
11,4,"{'text': ""I'm not going to vote for you.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 9), (10, 5), (9, 4), (9, 0), (8, 3), (8, 9), (8, 1), (8, 1), (7, 7), (7, 6), (6, 0), (6, 7), (6, 1), (4, 3), (1, 5)]","[40, 1101, 407, 1016, 284, 3015, 329, 345, 13]",0.5030115591222282,4.900455116729673
11,5,"{'text': 'If you want to make it compulsory for everyone to go to the polls, why not make it compulsory for everyone to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 2), (10, 3), (10, 3), (10, 8), (10, 5), (10, 2), (9, 9), (8, 8), (8, 0), (7, 5), (7, 7), (7, 8), (6, 5), (6, 5), (6, 8)]","[1532, 345, 765, 284, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 30]",0.4743021851527119,5.167892603605272
11,6,"{'text': 'There is no reason why citizens should be forced to vote. They should be free to do so, as long as it is done in a fair and democratic manner.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 7), (10, 5), (9, 9), (9, 5), (9, 7), (9, 7), (8, 0), (8, 4), (8, 3), (8, 4), (6, 6), (6, 3), (5, 6), (4, 0), (3, 7)]","[1858, 318, 645, 1738, 1521, 4290, 815, 307, 4137, 284, 3015, 13, 1119, 815, 307, 1479, 284, 466, 523, 11, 355, 890, 355, 340, 318, 1760, 287, 257, 3148, 290, 10518, 5642, 13]",0.5170090367019341,4.509886329018212
11,7,"{'text': ""However, I don't think it's a bad idea to have some form of compulsory voting.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 4), (10, 6), (10, 9), (10, 5), (9, 2), (9, 6), (9, 8), (8, 5), (8, 5), (8, 1), (7, 3), (6, 5), (6, 4), (6, 5), (6, 4)]","[4864, 11, 314, 836, 470, 892, 340, 338, 257, 2089, 2126, 284, 423, 617, 1296, 286, 31967, 6709, 13]",0.4922276149567021,4.350742618684612
11,8,{'text': 'Compulsory voting would be a huge step in the right direction.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 6), (10, 8), (10, 5), (10, 9), (9, 7), (9, 5), (9, 1), (9, 0), (8, 6), (8, 9), (7, 6), (7, 4), (6, 4), (6, 1), (4, 9)]","[7293, 5753, 652, 6709, 561, 307, 257, 3236, 2239, 287, 262, 826, 4571, 13]",0.5742629934288787,4.087502793906342
11,9,"{'text': 'Why not make it compulsory for all citizens to go to the polls?"" ""I don\'t really like compulsory voting because it makes voting harder.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(10, 4), (10, 6), (10, 9), (10, 1), (10, 8), (10, 1), (10, 8), (10, 4), (9, 7), (9, 1), (8, 8), (7, 3), (6, 4), (5, 2), (2, 3)]","[5195, 407, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 1701, 366, 40, 836, 470, 1107, 588, 31967, 6709, 780, 340, 1838, 6709, 7069, 13]",0.5356600878851324,11.428351379013655
12,0,"{'text': ""If you don't want to vote, you should be free to not vote.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 7), (11, 4), (11, 3), (11, 2), (11, 7), (11, 0), (11, 1), (9, 0), (9, 3), (9, 3), (8, 3), (7, 8), (7, 3), (6, 8), (6, 1)]","[1532, 345, 836, 470, 765, 284, 3015, 11, 345, 815, 307, 1479, 284, 407, 3015, 13]",0.4597325350156805,7.160724841651715
12,1,"{'text': ""If the government wants to make voting compulsory for all citizens, why not make it compulsory for all citizens to go to the polls? People who don't want to vote should be free to do so.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 0), (11, 5), (11, 2), (11, 3), (11, 4), (11, 5), (10, 1), (10, 8), (10, 9), (10, 4), (9, 8), (8, 7), (8, 2), (7, 2), (7, 9)]","[1532, 262, 1230, 3382, 284, 787, 6709, 31967, 329, 477, 4290, 11, 1521, 407, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 30, 4380, 508, 836, 470, 765, 284, 3015, 815, 307, 1479, 284, 466, 523, 13]",0.5277287744852988,8.049066088193051
12,2,{'text': 'There are many ways in which citizens can participate in the political process without paying for it. Perhaps the most obvious way is by participating in elections.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 6), (11, 4), (10, 7), (10, 1), (10, 5), (9, 0), (9, 8), (8, 1), (8, 3), (8, 2), (8, 6), (8, 7), (8, 1), (7, 9), (6, 9)]","[1858, 389, 867, 2842, 287, 543, 4290, 460, 8277, 287, 262, 1964, 1429, 1231, 5989, 329, 340, 13, 8673, 262, 749, 3489, 835, 318, 416, 11983, 287, 7024, 13]",0.4803615001370094,5.180244348955856
12,3,"{'text': ""I don't think it's a good idea to let politicians manipulate the electorate by telling them what to do. We should let the populace decide what they want to do with their time and money.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 5), (11, 3), (11, 4), (10, 2), (10, 1), (10, 3), (9, 5), (9, 9), (9, 9), (9, 2), (9, 0), (8, 3), (7, 5), (7, 7), (6, 3)]","[40, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 1309, 7602, 18510, 262, 23879, 416, 5149, 606, 644, 284, 466, 13, 775, 815, 1309, 262, 39003, 5409, 644, 484, 765, 284, 466, 351, 511, 640, 290, 1637, 13]",0.4901201541079472,4.755864254442198
12,4,"{'text': 'If we want to make it compulsory for everyone to vote, why not make it compulsory for everyone to vote?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 9), (11, 1), (11, 7), (11, 4), (11, 5), (11, 0), (10, 9), (10, 5), (9, 0), (8, 3), (8, 9), (8, 1), (7, 7), (6, 1), (4, 3)]","[1532, 356, 765, 284, 787, 340, 31967, 329, 2506, 284, 3015, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 3015, 30]",0.5283393650462523,4.951257920613529
12,5,"{'text': ""The reason why most people don't vote is that they don't know how to vote.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 4), (11, 7), (11, 7), (11, 5), (10, 2), (10, 3), (10, 8), (10, 2), (9, 9), (8, 8), (7, 5), (7, 8), (6, 5), (6, 5), (6, 8)]","[464, 1738, 1521, 749, 661, 836, 470, 3015, 318, 326, 484, 836, 470, 760, 703, 284, 3015, 13]",0.4619345871959522,5.200475394008821
12,6,"{'text': 'If the citizenry were allowed to vote, the results would be catastrophic.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 7), (10, 7), (10, 5), (9, 9), (9, 5), (9, 7), (8, 0), (8, 4), (8, 3), (8, 4), (6, 6), (6, 3), (5, 6), (4, 0), (3, 7)]","[1532, 262, 9511, 563, 547, 3142, 284, 3015, 11, 262, 2482, 561, 307, 22694, 13]",0.5198208035666877,4.804491632932906
12,7,{'text': '1. The idea of compulsory voting is not particularly new.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 0), (11, 8), (11, 1), (10, 4), (10, 6), (10, 9), (10, 5), (9, 2), (9, 8), (8, 5), (8, 5), (7, 3), (6, 5), (6, 5), (6, 4)]","[16, 13, 383, 2126, 286, 31967, 6709, 318, 407, 3573, 649, 13]",0.45635427102054366,5.513517232559922
12,8,"{'text': 'If you like to vote, then you should be able to do so.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 1), (11, 5), (11, 3), (11, 8), (10, 6), (10, 8), (10, 5), (10, 9), (9, 7), (9, 1), (9, 0), (8, 9), (7, 6), (6, 4), (4, 9)]","[1532, 345, 588, 284, 3015, 11, 788, 345, 815, 307, 1498, 284, 466, 523, 13]",0.5814465375927433,3.8927317478638885
12,9,{'text': 'Is it immoral for citizens to go to the polls to vote? Absolutely not.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(11, 6), (11, 0), (10, 4), (10, 9), (10, 1), (10, 1), (10, 8), (10, 4), (9, 7), (9, 1), (8, 8), (7, 3), (6, 4), (5, 2), (2, 3)]","[3792, 340, 31756, 329, 4290, 284, 467, 284, 262, 9231, 284, 3015, 30, 28416, 407, 13]",0.53853223944018,11.963943726381945
13,0,"{'text': ""The purpose of the electoral system is to represent the will of the people. That's all there is to it. What happens if people don't feel represented by their political representatives?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 1), (12, 3), (12, 0), (12, 5), (12, 3), (11, 7), (11, 3), (11, 2), (11, 0), (11, 1), (9, 3), (9, 3), (8, 3), (7, 8), (6, 1)]","[464, 4007, 286, 262, 13901, 1080, 318, 284, 2380, 262, 481, 286, 262, 661, 13, 1320, 338, 477, 612, 318, 284, 340, 13, 1867, 4325, 611, 661, 836, 470, 1254, 7997, 416, 511, 1964, 10826, 30]",0.46517952867251555,8.446164771573649
13,1,"{'text': ""I think it's a good idea to encourage people to go to the polls and vote.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 0), (12, 9), (12, 0), (12, 2), (11, 0), (11, 5), (11, 2), (11, 3), (11, 4), (11, 5), (10, 8), (10, 9), (10, 4), (9, 8), (7, 9)]","[40, 892, 340, 338, 257, 922, 2126, 284, 7898, 661, 284, 467, 284, 262, 9231, 290, 3015, 13]",0.5589806895868652,8.849843688146755
13,2,"{'text': 'If the government wants to make voting compulsory for all citizens, why not make it compulsory for all citizens to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 8), (12, 1), (12, 3), (12, 6), (12, 9), (11, 6), (11, 4), (10, 7), (10, 1), (10, 5), (9, 8), (8, 6), (8, 1), (7, 9), (6, 9)]","[1532, 262, 1230, 3382, 284, 787, 6709, 31967, 329, 477, 4290, 11, 1521, 407, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 30]",0.4852569503482901,4.890541416337948
13,3,"{'text': 'This is a problem that can only be solved by us, the people. It is not something that can be solved by politicians.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 0), (12, 2), (11, 5), (11, 3), (10, 2), (10, 1), (10, 3), (9, 5), (9, 9), (9, 2), (9, 0), (8, 3), (7, 5), (7, 7), (6, 3)]","[1212, 318, 257, 1917, 326, 460, 691, 307, 16019, 416, 514, 11, 262, 661, 13, 632, 318, 407, 1223, 326, 460, 307, 16019, 416, 7602, 13]",0.49015257573661125,4.5940426802813015
13,4,"{'text': ""If you like to vote, then you should be able to do so. If you don't like voting, you should be free to not vote.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 7), (12, 8), (12, 3), (12, 2), (12, 6), (11, 9), (11, 1), (11, 7), (11, 4), (11, 5), (11, 0), (10, 9), (10, 5), (9, 0), (8, 3)]","[1532, 345, 588, 284, 3015, 11, 788, 345, 815, 307, 1498, 284, 466, 523, 13, 1002, 345, 836, 470, 588, 6709, 11, 345, 815, 307, 1479, 284, 407, 3015, 13]",0.4896410997828523,3.6582375958581426
13,5,"{'text': 'If the government is going to make compulsory voting compulsory, why not make it compulsory for all citizens to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 1), (12, 2), (12, 8), (12, 2), (12, 3), (11, 4), (11, 7), (11, 5), (10, 2), (10, 3), (10, 8), (8, 8), (7, 5), (6, 5), (6, 8)]","[1532, 262, 1230, 318, 1016, 284, 787, 31967, 6709, 31967, 11, 1521, 407, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 30]",0.47225475961284125,4.959496751944616
13,6,"{'text': ""2. However, I don't think compulsory voting is a good idea. I think it's a good idea to let people vote on issues of importance to them.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 7), (12, 1), (12, 4), (12, 7), (12, 8), (12, 2), (12, 1), (11, 7), (10, 7), (10, 5), (9, 9), (9, 5), (8, 3), (6, 6), (4, 0)]","[17, 13, 2102, 11, 314, 836, 470, 892, 31967, 6709, 318, 257, 922, 2126, 13, 314, 892, 340, 338, 257, 922, 2126, 284, 1309, 661, 3015, 319, 2428, 286, 6817, 284, 606, 13]",0.49353407296159824,4.398959308394767
13,7,"{'text': ""If you don't like voting, you should be free to not vote. If you want to vote, you should be able to do so. It would be a huge step in the right direction.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 1), (12, 4), (12, 2), (12, 4), (11, 0), (11, 8), (11, 1), (10, 4), (10, 6), (10, 9), (9, 2), (9, 8), (8, 5), (7, 3), (6, 5)]","[1532, 345, 836, 470, 588, 6709, 11, 345, 815, 307, 1479, 284, 407, 3015, 13, 1002, 345, 765, 284, 3015, 11, 345, 815, 307, 1498, 284, 466, 523, 13, 632, 561, 307, 257, 3236, 2239, 287, 262, 826, 4571, 13]",0.5106218977097369,4.648253866375917
13,8,"{'text': 'If you want to make it compulsory for everyone to go to the polls, why not make it compulsory for everyone to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 4), (12, 9), (12, 9), (11, 5), (11, 3), (11, 8), (10, 6), (10, 8), (10, 5), (10, 9), (9, 7), (9, 1), (8, 9), (7, 6), (4, 9)]","[1532, 345, 765, 284, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 30]",0.5872230499281331,4.136615512360641
13,9,"{'text': 'If you want to vote, then you should be free to do so.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(12, 2), (12, 1), (12, 6), (12, 2), (12, 2), (11, 6), (11, 0), (10, 4), (10, 9), (10, 1), (10, 1), (10, 8), (10, 4), (9, 7), (7, 3)]","[1532, 345, 765, 284, 3015, 11, 788, 345, 815, 307, 1479, 284, 466, 523, 13]",0.49669991138128183,3.5876972899931214
14,0,"{'text': 'If you want to vote, you should be able to do so. If you want to go to the polls, you should be free to do so.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 1), (13, 0), (13, 7), (13, 5), (13, 6), (12, 1), (12, 3), (12, 0), (12, 5), (11, 2), (11, 0), (9, 3), (8, 3), (7, 8), (6, 1)]","[1532, 345, 765, 284, 3015, 11, 345, 815, 307, 1498, 284, 466, 523, 13, 1002, 345, 765, 284, 467, 284, 262, 9231, 11, 345, 815, 307, 1479, 284, 466, 523, 13]",0.4837287822584357,5.4693205755839305
14,1,"{'text': ""What if the government tried to pass a law requiring me to go to the polling station if I didn't want to vote? What would be the point of doing this?""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 8), (13, 5), (13, 5), (13, 8), (12, 0), (12, 9), (12, 0), (12, 2), (11, 0), (11, 5), (11, 3), (11, 4), (10, 8), (10, 4), (9, 8)]","[2061, 611, 262, 1230, 3088, 284, 1208, 257, 1099, 10616, 502, 284, 467, 284, 262, 13985, 4429, 611, 314, 1422, 470, 765, 284, 3015, 30, 1867, 561, 307, 262, 966, 286, 1804, 428, 30]",0.5683165056469774,6.287864448250659
14,2,"{'text': 'If the government wants to make compulsory voting compulsory for all citizens, why not make it compulsory for all citizens to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 7), (13, 9), (13, 5), (13, 5), (12, 8), (12, 3), (12, 6), (12, 9), (11, 4), (10, 7), (10, 1), (10, 5), (9, 8), (8, 6), (7, 9)]","[1532, 262, 1230, 3382, 284, 787, 31967, 6709, 31967, 329, 477, 4290, 11, 1521, 407, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 30]",0.5594096521422334,7.890226381023659
14,3,"{'text': 'If we want to make it compulsory for all citizens to go to the polls, why not make it compulsory for all citizens to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 3), (13, 7), (13, 2), (13, 5), (12, 0), (12, 2), (11, 5), (11, 3), (10, 2), (10, 1), (10, 3), (9, 9), (9, 2), (8, 3), (7, 7)]","[1532, 356, 765, 284, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 11, 1521, 407, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 30]",0.5434126914456625,4.061056458963305
14,4,"{'text': 'If the government wanted to make it compulsory for everyone to go to the polls, why not make it compulsory for everyone to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 3), (13, 4), (13, 0), (13, 9), (13, 2), (12, 7), (12, 8), (12, 2), (12, 6), (11, 7), (11, 5), (11, 0), (10, 9), (10, 5), (9, 0)]","[1532, 262, 1230, 2227, 284, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 30]",0.46209849524280017,4.4518904595327555
14,5,"{'text': ""If you don't like to vote, you should be free to not vote.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 8), (13, 0), (13, 7), (13, 9), (13, 5), (13, 0), (13, 2), (13, 8), (12, 1), (12, 2), (12, 8), (12, 2), (12, 3), (10, 2), (10, 8)]","[1532, 345, 836, 470, 588, 284, 3015, 11, 345, 815, 307, 1479, 284, 407, 3015, 13]",0.47931046422063495,4.1427204923613985
14,6,"{'text': 'If you like to vote, then you should be able to do so.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 9), (13, 9), (13, 7), (12, 7), (12, 1), (12, 4), (12, 7), (12, 8), (12, 1), (11, 7), (10, 7), (10, 5), (9, 9), (9, 5), (6, 6)]","[1532, 345, 588, 284, 3015, 11, 788, 345, 815, 307, 1498, 284, 466, 523, 13]",0.4245700101415596,4.6380073841391205
14,7,"{'text': 'I think it would be a good idea if there were an easy way for people to vote without having to sign up to the government, or having to pay for the privilege.'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 3), (13, 8), (13, 5), (12, 4), (12, 2), (12, 4), (11, 0), (11, 8), (11, 1), (10, 6), (10, 9), (9, 2), (9, 8), (8, 5), (7, 3)]","[40, 892, 340, 561, 307, 257, 922, 2126, 611, 612, 547, 281, 2562, 835, 329, 661, 284, 3015, 1231, 1719, 284, 1051, 510, 284, 262, 1230, 11, 393, 1719, 284, 1414, 329, 262, 11941, 13]",0.4636388886363494,3.8280486648757854
14,8,"{'text': 'If you want to make it compulsory, why not make it compulsory for everyone to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 8), (13, 5), (13, 0), (13, 1), (13, 9), (13, 7), (13, 5), (12, 4), (12, 9), (12, 9), (11, 3), (10, 6), (9, 7), (9, 1), (8, 9)]","[1532, 345, 765, 284, 787, 340, 31967, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 30]",0.48943721828376074,3.8287866442188845
14,9,{'text': 'Compulsory voting is essentially a form of electoral bribery.'},"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(13, 0), (13, 1), (13, 9), (12, 1), (12, 6), (12, 2), (12, 2), (11, 0), (10, 4), (10, 9), (10, 1), (10, 1), (10, 8), (10, 4), (9, 7)]","[7293, 5753, 652, 6709, 318, 6986, 257, 1296, 286, 13901, 37388, 13]",0.5369757175763337,4.294368576090973
15,0,"{'text': 'If the government is going to make voting compulsory for all citizens, why not make it compulsory for all citizens to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(14, 4), (14, 2), (14, 4), (13, 1), (13, 0), (13, 7), (13, 5), (13, 6), (12, 1), (12, 3), (11, 2), (11, 0), (8, 3), (7, 8), (6, 1)]","[1532, 262, 1230, 318, 1016, 284, 787, 6709, 31967, 329, 477, 4290, 11, 1521, 407, 787, 340, 31967, 329, 477, 4290, 284, 467, 284, 262, 9231, 30]",0.4916506031382964,5.312281041116925
15,1,"{'text': ""Wouldn't it be much more useful for the government to put a system in place to ensure that those who can't vote are not allowed to vote? I'm not going to vote for you.""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(14, 0), (14, 1), (14, 0), (14, 4), (13, 8), (13, 5), (13, 8), (12, 9), (12, 2), (11, 5), (11, 3), (11, 4), (10, 8), (10, 4), (9, 8)]","[17353, 77, 470, 340, 307, 881, 517, 4465, 329, 262, 1230, 284, 1234, 257, 1080, 287, 1295, 284, 4155, 326, 883, 508, 460, 470, 3015, 389, 407, 3142, 284, 3015, 30, 314, 1101, 407, 1016, 284, 3015, 329, 345, 13]",0.5653647611941539,6.202469665009533
15,2,"{'text': 'If you want to make it compulsory for everyone to go to the polls, why not make it compulsory for everyone to go to the polls?'}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(14, 3), (14, 8), (14, 6), (14, 9), (13, 7), (13, 9), (13, 5), (13, 5), (12, 8), (12, 3), (12, 6), (11, 4), (10, 1), (10, 5), (7, 9)]","[1532, 345, 765, 284, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 11, 1521, 407, 787, 340, 31967, 329, 2506, 284, 467, 284, 262, 9231, 30]",0.5186408780895359,7.623599578237677
