step,agent,post,peers,context,tokens
28,2,"{'text': ""Should every citizen be forced to vote? If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now.""}","[0, 2, 4, 6, 8]","[[25, 4], [25, 2], [27, 0], [27, 2], [27, 8], [25, 6], [23, 2], [27, 4], [27, 6], [26, 6], [24, 8], [24, 4], [26, 2], [26, 4], [26, 8]]","[19926, 790, 9511, 307, 4137, 284, 3015, 30, 1002, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13]"
28,3,"{'text': ""A) By forcing citizens to vote, we would lose much of our political power. We'd also begin to lose much of our consumer power. And ultimately we'd lose much of our personal power.""}","[1, 3, 5, 7, 9]","[[24, 9], [27, 5], [27, 3], [26, 3], [26, 5], [27, 7], [27, 9], [25, 5], [27, 1], [26, 9], [26, 1], [25, 9], [24, 3], [25, 1], [25, 3]]","[32, 8, 2750, 10833, 4290, 284, 3015, 11, 356, 561, 4425, 881, 286, 674, 1964, 1176, 13, 775, 1549, 635, 2221, 284, 4425, 881, 286, 674, 7172, 1176, 13, 843, 6165, 356, 1549, 4425, 881, 286, 674, 2614, 1176, 13]"
28,4,"{'text': ""If every citizen were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[27, 2], [25, 4], [27, 4], [27, 6], [26, 8], [26, 4], [26, 6], [27, 0], [25, 2], [27, 8], [26, 0], [22, 4], [24, 4], [26, 2], [21, 4]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
28,5,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[25, 9], [27, 3], [27, 7], [27, 5], [26, 7], [26, 3], [26, 5], [27, 9], [23, 3], [25, 3], [24, 5], [27, 1], [25, 1], [25, 7], [25, 5]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
28,6,"{'text': ""If all citizens were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now.""}","[0, 2, 4, 6, 8]","[[26, 6], [25, 6], [27, 4], [27, 6], [27, 0], [26, 0], [26, 2], [27, 8], [24, 2], [26, 4], [25, 2], [27, 2], [23, 8], [25, 8], [24, 6]]","[1532, 477, 4290, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13]"
28,7,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[27, 7], [25, 1], [27, 3], [24, 7], [26, 1], [27, 5], [25, 7], [26, 5], [26, 7], [27, 9], [25, 9], [23, 9], [26, 9], [27, 1], [24, 1]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
28,8,"{'text': ""If every citizen were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now.""}","[0, 2, 4, 6, 8]","[[27, 8], [27, 6], [26, 8], [26, 6], [25, 8], [27, 4], [27, 0], [24, 8], [25, 2], [27, 2], [25, 4], [23, 8], [26, 2], [26, 0], [25, 6]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13]"
28,9,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[26, 9], [27, 3], [25, 3], [27, 7], [27, 5], [24, 9], [27, 9], [26, 3], [25, 9], [26, 1], [25, 1], [27, 1], [26, 5], [26, 7], [23, 9]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
29,0,"{'text': ""If every citizen were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[28, 0], [28, 2], [28, 8], [28, 4], [26, 8], [24, 0], [28, 6], [27, 6], [27, 0], [27, 2], [26, 2], [24, 8], [27, 8], [25, 0], [26, 0]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
29,1,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[26, 7], [28, 1], [27, 3], [28, 5], [28, 3], [27, 5], [27, 1], [28, 9], [25, 1], [28, 7], [27, 9], [26, 9], [27, 7], [26, 1], [26, 5]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
29,2,"{'text': ""If every citizen were forced to vote, we'd have an altogether different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[27, 6], [28, 6], [28, 4], [28, 2], [28, 0], [27, 8], [26, 4], [26, 8], [27, 0], [25, 4], [28, 8], [23, 2], [27, 2], [26, 2], [25, 6]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 13318, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
29,3,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[24, 3], [28, 3], [28, 5], [26, 5], [27, 5], [28, 1], [27, 1], [26, 1], [26, 3], [27, 3], [28, 9], [25, 3], [26, 9], [24, 9], [25, 1]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
29,4,"{'text': ""Should every citizen be forced to vote? If every citizen were forced to vote, we'd have an entirely different political system.""}","[0, 2, 4, 6, 8]","[[28, 4], [27, 2], [27, 0], [27, 6], [27, 4], [28, 8], [28, 6], [28, 2], [26, 4], [28, 0], [27, 8], [21, 4], [26, 6], [25, 2], [26, 8]]","[19926, 790, 9511, 307, 4137, 284, 3015, 30, 1002, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13]"
29,5,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[28, 5], [26, 5], [28, 1], [28, 7], [28, 3], [28, 9], [27, 7], [27, 5], [25, 5], [25, 1], [27, 3], [27, 1], [25, 9], [27, 9], [26, 7]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
29,6,{'text': 'You have a right to abstain from voting. You do not have a right to be forced to vote.'},"[0, 2, 4, 6, 8]","[[28, 6], [25, 6], [28, 8], [28, 4], [27, 6], [26, 6], [26, 0], [27, 8], [28, 0], [28, 2], [26, 2], [27, 0], [24, 6], [25, 2], [27, 4]]","[1639, 423, 257, 826, 284, 16552, 391, 422, 6709, 13, 921, 466, 407, 423, 257, 826, 284, 307, 4137, 284, 3015, 13]"
29,7,"{'text': ""2) I don't think compulsory voting is a bad idea. In fact I'd say it's a pretty good idea.""}","[1, 3, 5, 7, 9]","[[28, 7], [28, 5], [24, 7], [27, 7], [27, 1], [26, 1], [25, 7], [26, 7], [27, 5], [28, 9], [28, 1], [27, 3], [27, 9], [28, 3], [24, 1]]","[17, 8, 314, 836, 470, 892, 31967, 6709, 318, 257, 2089, 2126, 13, 554, 1109, 314, 1549, 910, 340, 338, 257, 2495, 922, 2126, 13]"
29,8,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[27, 8], [28, 8], [26, 8], [28, 4], [26, 2], [27, 0], [28, 0], [28, 6], [25, 8], [27, 4], [28, 2], [27, 6], [27, 2], [26, 0], [26, 6]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
29,9,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[28, 9], [25, 9], [24, 9], [27, 1], [27, 9], [26, 1], [27, 3], [26, 7], [28, 5], [28, 7], [28, 3], [27, 5], [26, 9], [28, 1], [27, 7]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
30,0,"{'text': ""If everybody were required to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[29, 6], [29, 2], [27, 0], [28, 6], [26, 0], [26, 8], [29, 8], [29, 0], [29, 4], [28, 4], [25, 0], [28, 0], [27, 2], [27, 6], [28, 8]]","[1532, 7288, 547, 2672, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
30,1,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[29, 3], [27, 1], [29, 1], [25, 1], [29, 9], [26, 1], [26, 5], [28, 7], [27, 7], [29, 5], [28, 3], [28, 5], [28, 9], [29, 7], [27, 5]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
30,2,"{'text': ""Yes, but only if all citizens were forced to vote. If everyone were forced to vote, we'd have an entirely different political system.""}","[0, 2, 4, 6, 8]","[[27, 2], [29, 2], [27, 0], [29, 4], [29, 6], [28, 2], [28, 0], [28, 8], [29, 0], [28, 6], [26, 2], [28, 4], [23, 2], [26, 4], [27, 6]]","[5297, 11, 475, 691, 611, 477, 4290, 547, 4137, 284, 3015, 13, 1002, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13]"
30,3,"{'text': ""2) It's not too late to remove the electoral system entirely. For example, you could abolish the House of Lords and replace it with a unicameral legislature.""}","[1, 3, 5, 7, 9]","[[29, 3], [26, 3], [26, 5], [29, 7], [28, 3], [29, 5], [29, 9], [28, 9], [25, 3], [27, 3], [25, 1], [26, 9], [29, 1], [28, 5], [28, 1]]","[17, 8, 632, 338, 407, 1165, 2739, 284, 4781, 262, 13901, 1080, 5000, 13, 1114, 1672, 11, 345, 714, 35531, 262, 2097, 286, 18651, 290, 6330, 340, 351, 257, 28000, 321, 1691, 15928, 13]"
30,4,"{'text': ""In other words, it would be the exact reverse of what we have now. Let's discuss compulsory voting!\n\xa0 \xa0 \xa0 \xa0 \xa0I more or less agree with what my peers are saying here.""}","[0, 2, 4, 6, 8]","[[28, 4], [27, 8], [26, 4], [29, 0], [29, 8], [28, 0], [27, 2], [29, 4], [29, 6], [28, 8], [27, 4], [28, 2], [28, 6], [29, 2], [26, 8]]","[818, 584, 2456, 11, 340, 561, 307, 262, 2748, 9575, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0, 44320, 11504, 5624, 220, 1849, 40, 517, 393, 1342, 4236, 351, 644, 616, 14495, 389, 2282, 994, 13]"
30,5,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[29, 5], [27, 5], [29, 9], [29, 3], [29, 1], [27, 9], [28, 1], [28, 5], [27, 1], [27, 7], [28, 3], [25, 5], [29, 7], [25, 1], [26, 7]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
30,6,"{'text': ""If every citizen were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now.""}","[0, 2, 4, 6, 8]","[[29, 0], [28, 6], [28, 4], [28, 0], [29, 6], [29, 2], [25, 6], [27, 6], [26, 6], [29, 8], [29, 4], [27, 4], [27, 0], [26, 2], [28, 2]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13]"
30,7,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[29, 3], [29, 7], [29, 1], [27, 7], [28, 7], [29, 5], [25, 7], [28, 3], [27, 1], [27, 5], [28, 5], [29, 9], [28, 1], [27, 9], [26, 7]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
30,8,"{'text': ""Should all citizens be forced to vote? If every citizen were forced to vote, we'd have an entirely different political system.""}","[0, 2, 4, 6, 8]","[[29, 8], [29, 6], [28, 8], [26, 2], [29, 0], [28, 6], [29, 4], [28, 0], [26, 6], [29, 2], [27, 2], [26, 0], [27, 8], [25, 8], [26, 8]]","[19926, 477, 4290, 307, 4137, 284, 3015, 30, 1002, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13]"
30,9,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[29, 3], [29, 9], [26, 9], [27, 9], [28, 7], [29, 1], [28, 9], [29, 7], [28, 3], [27, 7], [28, 1], [25, 9], [27, 5], [28, 5], [29, 5]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
31,0,"{'text': ""To be forced to vote, we would have an entirely different political system. Let's discuss compulsory voting!\n\xa0 \xa0 \xa0 \xa0 \xa0I more or less agree with what my peers are saying here.""}","[0, 2, 4, 6, 8]","[[28, 0], [29, 8], [29, 4], [30, 0], [29, 0], [30, 8], [26, 0], [27, 2], [30, 6], [29, 2], [30, 4], [30, 2], [29, 6], [28, 8], [27, 0]]","[2514, 307, 4137, 284, 3015, 11, 356, 561, 423, 281, 5000, 1180, 1964, 1080, 13, 3914, 338, 2112, 31967, 6709, 0, 44320, 11504, 5624, 220, 1849, 40, 517, 393, 1342, 4236, 351, 644, 616, 14495, 389, 2282, 994, 13]"
31,1,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[29, 1], [30, 7], [30, 9], [30, 1], [27, 1], [25, 1], [28, 9], [28, 3], [30, 5], [30, 3], [29, 7], [28, 5], [28, 7], [29, 9], [29, 3]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
31,2,"{'text': ""If everybody were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[30, 2], [30, 6], [29, 2], [29, 6], [26, 2], [28, 6], [30, 4], [28, 0], [30, 0], [30, 8], [29, 0], [29, 4], [28, 2], [26, 4], [28, 4]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
31,3,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[29, 9], [28, 3], [30, 3], [30, 9], [29, 5], [30, 7], [29, 1], [30, 5], [30, 1], [27, 3], [26, 3], [29, 3], [28, 1], [26, 5], [29, 7]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
31,4,"{'text': ""If every citizen were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[28, 2], [29, 4], [30, 8], [30, 0], [27, 8], [29, 2], [30, 2], [30, 6], [28, 4], [29, 6], [30, 4], [29, 0], [29, 8], [28, 0], [28, 6]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
31,5,"{'text': ""A) By forcing citizens to vote, we would lose much of our political power. We'd also begin to lose much of our consumer power. And ultimately we'd lose much of our personal power.""}","[1, 3, 5, 7, 9]","[[25, 5], [29, 1], [30, 1], [30, 5], [29, 9], [30, 9], [29, 5], [30, 3], [28, 5], [29, 7], [27, 5], [28, 1], [29, 3], [30, 7], [28, 3]]","[32, 8, 2750, 10833, 4290, 284, 3015, 11, 356, 561, 4425, 881, 286, 674, 1964, 1176, 13, 775, 1549, 635, 2221, 284, 4425, 881, 286, 674, 7172, 1176, 13, 843, 6165, 356, 1549, 4425, 881, 286, 674, 2614, 1176, 13]"
31,6,"{'text': 'This is going to be a very long post, so please bear with me.'}","[0, 2, 4, 6, 8]","[[30, 6], [30, 2], [30, 8], [30, 4], [29, 6], [30, 0], [27, 6], [28, 6], [29, 2], [29, 8], [28, 2], [25, 6], [28, 4], [29, 4], [26, 6]]","[1212, 318, 1016, 284, 307, 257, 845, 890, 1281, 11, 523, 3387, 6842, 351, 502, 13]"
31,7,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[30, 7], [29, 7], [30, 3], [29, 3], [30, 1], [28, 7], [29, 5], [28, 1], [30, 9], [29, 9], [26, 7], [30, 5], [27, 7], [28, 5], [27, 9]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
31,8,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[29, 8], [30, 8], [29, 2], [28, 8], [30, 2], [30, 6], [27, 8], [26, 8], [30, 0], [27, 2], [28, 6], [29, 4], [30, 4], [28, 0], [26, 0]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
31,9,"{'text': ""1) If compulsory voting was a crisis of democracy, then let's have a referendum on whether or not we should have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[29, 7], [28, 1], [30, 5], [30, 1], [28, 5], [29, 5], [30, 9], [29, 9], [30, 7], [30, 3], [26, 9], [28, 9], [27, 9], [29, 1], [29, 3]]","[16, 8, 1002, 31967, 6709, 373, 257, 4902, 286, 7996, 11, 788, 1309, 338, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
32,0,{'text': 'There is no need for the government to force citizens to take part in elections. That is not what democracy is about.'},"[0, 2, 4, 6, 8]","[[31, 0], [31, 6], [30, 0], [29, 2], [31, 2], [29, 0], [31, 8], [30, 2], [31, 4], [28, 0], [30, 8], [28, 8], [27, 2], [30, 4], [29, 6]]","[1858, 318, 645, 761, 329, 262, 1230, 284, 2700, 4290, 284, 1011, 636, 287, 7024, 13, 1320, 318, 407, 644, 7996, 318, 546, 13]"
32,1,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[31, 7], [31, 3], [30, 1], [31, 9], [30, 9], [30, 7], [30, 3], [31, 1], [31, 5], [28, 3], [30, 5], [27, 1], [28, 5], [29, 1], [29, 7]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
32,2,"{'text': ""If everybody were forced to vote, we'd have a completely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[31, 8], [28, 2], [28, 4], [29, 2], [30, 0], [30, 2], [30, 4], [31, 4], [28, 6], [31, 2], [31, 0], [30, 6], [28, 0], [31, 6], [26, 4]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 257, 3190, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
32,3,"{'text': ""2) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[26, 3], [31, 7], [26, 5], [29, 3], [31, 5], [31, 3], [30, 3], [31, 9], [30, 5], [30, 7], [29, 9], [29, 7], [31, 1], [28, 3], [29, 5]]","[17, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
32,4,"{'text': ""If everybody were forced to vote, we'd have an entirely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[30, 4], [28, 0], [31, 2], [31, 4], [31, 8], [30, 0], [29, 4], [30, 6], [31, 0], [30, 2], [28, 4], [30, 8], [31, 6], [29, 6], [29, 8]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
32,5,"{'text': ""I think compulsory voting is a terrible idea. I also don't think it's a good idea to remove the electoral system entirely.""}","[1, 3, 5, 7, 9]","[[29, 9], [30, 5], [31, 9], [30, 7], [27, 5], [28, 5], [31, 3], [29, 1], [31, 1], [31, 5], [31, 7], [29, 5], [30, 9], [30, 1], [30, 3]]","[40, 892, 31967, 6709, 318, 257, 7818, 2126, 13, 314, 635, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 4781, 262, 13901, 1080, 5000, 13]"
32,6,"{'text': ""If everyone were forced to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[31, 6], [30, 6], [31, 2], [31, 8], [30, 8], [29, 8], [28, 6], [29, 4], [31, 4], [29, 6], [31, 0], [30, 0], [30, 2], [27, 6], [29, 2]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
32,7,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[30, 9], [31, 7], [30, 7], [30, 3], [31, 1], [30, 1], [29, 7], [30, 5], [31, 5], [31, 9], [31, 3], [28, 7], [26, 7], [29, 3], [28, 5]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
